"value","variable","issue_type","uuid"
"8000000","communication","normal distribution outlier","15b8c74b-557c-4897-b382-44cb12023670"
"4000000","communication","normal distribution outlier","30083903-a367-4b80-ac0d-79c2e3a199bd"
"5000000","communication","normal distribution outlier","603bc2ab-6ec1-4de0-bae6-1f149a23e2c5"
"8000000","communication","normal distribution outlier","c901b0fa-0449-417e-8806-b24c234aae34"
"8000000","communication","normal distribution outlier","1e27bfd0-06eb-4135-aa3b-99e3b3e79780"
"4000000","communication","normal distribution outlier","dfee47a6-8384-4f38-a4f5-f124e962d1d3"
"5000000","communication","normal distribution outlier","63bd419f-d5f9-4dbc-84c7-8eee42c7c8f3"
"4000000","communication","normal distribution outlier","3d47be31-2d33-43f2-8fd2-d0ad4a157460"
"5350000","communication","normal distribution outlier","4c094051-985d-4dbc-921f-418bbd4c89d9"
"5000000","communication","normal distribution outlier","9ae1b82e-7ec7-496e-b6cb-195ccd09136c"
"4000000","communication","normal distribution outlier","75423c6d-5ebb-450a-9282-749da93b53ae"
"6000000","communication","normal distribution outlier","1d922a81-927f-40c9-adfc-e0f90842f25d"
"5000000","communication","normal distribution outlier","19304db9-9b55-42a9-b005-44ab8c3489f2"
"7000000","communication","normal distribution outlier","94538fb3-790c-4bfd-95cc-84ab6622b928"
"6000000","communication","normal distribution outlier","e6ed1bed-41c8-439a-b4c8-67c1c2f37bbb"
"70000000","communication","normal distribution outlier","5ac7b315-7f43-4592-96a1-55732391dd69"
"7000000","communication","normal distribution outlier","c8f68f9a-834a-4066-9d67-b1a3e4d3e71f"
"6000000","communication","normal distribution outlier","dcdefb47-aad8-4d20-bb65-24da2da35ebd"
"7500000","communication","normal distribution outlier","5d739b1e-257c-4796-934a-31318f97a240"
"4000000","communication","normal distribution outlier","f37be9a1-cfa1-4c63-83f8-fd20100d3651"
"5000000","communication","normal distribution outlier","944bd4b7-cec9-421c-b399-63833c31faac"
"5000000","communication","normal distribution outlier","c6c6589e-c1c2-438a-8ff6-fc7de20619cc"
"7600000","communication","normal distribution outlier","66825105-766f-46d2-a47f-cc4db2a97ccc"
"8000000","communication","normal distribution outlier","56d8f3b4-7cab-42d4-bbc7-373edc3c8286"
"63000000","electricity_including_private_generator","normal distribution outlier","d15dd7d0-9a02-4c42-918d-236d2268c28b"
"700000999","electricity_including_private_generator","normal distribution outlier","c3986a21-95b2-427f-998f-f92618e1a2fa"
"200000010","electricity_including_private_generator","normal distribution outlier","758e1ee3-c89c-4a49-ad12-81459fe25507"
"70000000","electricity_including_private_generator","normal distribution outlier","0d3de452-21df-463c-825d-cccfe8bc5b3a"
"60000000","electricity_including_private_generator","normal distribution outlier","7455b931-1695-4245-8a93-8a73fc948907"
"160000000","electricity_including_private_generator","normal distribution outlier","e6ed1bed-41c8-439a-b4c8-67c1c2f37bbb"
"850000000","electricity_including_private_generator","normal distribution outlier","8d643d98-083a-49bf-9f11-947f59bfa303"
"1","other_expenses","log normal distribution outlier","d073c43c-8030-4126-94a0-75dfa3cbc4ef"
"100","other_expenses","log normal distribution outlier","0841c19a-cd6c-4a28-8284-d7b1d8c9404a"
"100","other_expenses","log normal distribution outlier","2e821ae6-b745-4393-8495-2a8354dfcd97"
"2","other_expenses","log normal distribution outlier","7d1fc4ca-c255-47cf-87b5-a7da554ab6d8"
"100","other_expenses","log normal distribution outlier","fd4226a3-067a-467b-9fcb-3811d4550f18"
"50","other_expenses","log normal distribution outlier","d01fe055-af17-447d-9749-4af41cc5fb39"
"2","health_services_excluding_medicine","log normal distribution outlier","d073c43c-8030-4126-94a0-75dfa3cbc4ef"
"6","health_services_excluding_medicine","log normal distribution outlier","8ceca3c1-ca05-4d2f-a5a4-eaefebb9c74c"
"1","debt_repayment","log normal distribution outlier","d073c43c-8030-4126-94a0-75dfa3cbc4ef"
"1","education_tuition_transportation","log normal distribution outlier","d073c43c-8030-4126-94a0-75dfa3cbc4ef"
"4","education_tuition_transportation","log normal distribution outlier","050be322-e167-4829-aa95-a08ec2db8a8f"
"20","how_many_hh_use_this_sanitation_facility","log normal distribution outlier","d9267dc2-f3d6-482c-8054-c3a03a8636bb"
"18000000","rent_cost_per_month_in_lbp","normal distribution outlier","d09e8def-c999-4446-bfc7-9833e32dd7b0"
"18000000","rent_cost_per_month_in_lbp","normal distribution outlier","603bc2ab-6ec1-4de0-bae6-1f149a23e2c5"
"18000000","rent_cost_per_month_in_lbp","normal distribution outlier","c534648e-980b-4e09-8f07-d78164a9f4ac"
"90000000","rent_cost_per_month_in_lbp","normal distribution outlier","a563bc50-b883-44db-8e39-e26e5379894c"
"45000000","rent_cost_per_month_in_lbp","normal distribution outlier","f749bd11-7e40-4a84-b84f-8972aa84b749"
"15000000","rent_cost_per_month_in_lbp","normal distribution outlier","d87a4217-1328-4244-8039-dd4d2077254b"
"16500000","rent_cost_per_month_in_lbp","normal distribution outlier","d3d2c94a-da24-4de5-9bd8-e08c66511ef4"
"30000000","rent_cost_per_month_in_lbp","normal distribution outlier","ee2072a5-0091-4691-9a91-32ad18beef57"
"15000000","rent_cost_per_month_in_lbp","normal distribution outlier","b8bcf07d-dcff-4f26-b3a8-71266e890f4d"
"24000000","rent_cost_per_month_in_lbp","normal distribution outlier","f254fde4-44c4-4736-a61c-b68fb5da0011"
"15000000","rent_cost_per_month_in_lbp","normal distribution outlier","1817b047-6ffb-4b0c-963c-81b22f7f45fe"
"343623717","_id","log normal distribution outlier","c4d352d5-0654-468e-8481-6300e1a2069f"
"343623735","_id","log normal distribution outlier","b176e9c6-d9ad-4f66-926f-45c8b6350407"
"343623770","_id","log normal distribution outlier","54f6a7b8-8730-4a3e-aedf-0cac0f682add"
"343623792","_id","log normal distribution outlier","fd6d5569-4c1a-48d2-a1d7-4cf1904ad3a6"
"343692291","_id","log normal distribution outlier","39d43cc9-e921-4240-9415-e278b3bf2e94"
"343692424","_id","log normal distribution outlier","d69e630e-2dfd-4380-ae6e-4a7476896a2c"
"343692494","_id","log normal distribution outlier","14f30922-126e-481b-a15d-3d88ad53fe5b"
"343692553","_id","log normal distribution outlier","62a55122-15c9-48ca-97dc-e1afbd1f7a56"
"343692574","_id","log normal distribution outlier","7416b111-33bd-4c0f-86ae-4bf1cf0c9dbb"
"343692591","_id","log normal distribution outlier","d014cc1d-7dac-4c9d-8527-1a1b11559e3b"
"343692614","_id","log normal distribution outlier","6faffcc2-6513-46bc-981b-fcf5b352381d"
"343692758","_id","log normal distribution outlier","a36a57a6-2606-42e0-85ea-7305380720ff"
"343692786","_id","log normal distribution outlier","e1e43ace-a014-4195-90ca-fbbc71409d16"
"343692818","_id","log normal distribution outlier","3a1abc76-c09f-44dc-84c0-13569cd02133"
"343703212","_id","log normal distribution outlier","329805bd-9c39-4b60-bb3d-a9d9793149bd"
"Australia","country_destination_3_months_other","to could be recoded","8424f758-6bb9-4722-a276-94b0bb176549"
"Australia","country_destination_3_months_other","to could be recoded","67690b3b-10aa-483d-8684-3ade5b9f3c4d"
"أستراليا","country_destination_12_months_other","to could be recoded","55e2922d-7e5d-49f6-a79f-199078de0fec"
"تامين مراسم وفاة","main_reasons_taking_debt_other","to could be recoded","c4abc824-80fb-4b7c-8a1a-584d1e8b2542"
"شراء مياه","main_source_of_drinking_water_other","to could be recoded","c4abc824-80fb-4b7c-8a1a-584d1e8b2542"
"اقل إجار","relocating_primary_reason_other","to could be recoded","b31d3154-ef52-41e1-af83-9d5f2fc33545"
"تصليح سيارة","main_reasons_taking_debt_other","to could be recoded","b31d3154-ef52-41e1-af83-9d5f2fc33545"
"الانتقال الى منزل آخر","adapt_to_lack_of_water_other","to could be recoded","b31d3154-ef52-41e1-af83-9d5f2fc33545"
"يوجد خزان لكن ليس له غطى","toilet_latrine_wastewater_drain_into_other","to could be recoded","b31d3154-ef52-41e1-af83-9d5f2fc33545"
"سيارة لمساعدة المدخول","first_priority_need_other","to could be recoded","b31d3154-ef52-41e1-af83-9d5f2fc33545"
"Income from father","main_sources_of_income_other","to could be recoded","ad4a63fd-f3fc-4c99-9090-ae75cdbc28a5"
"Applying a ups","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","ad4a63fd-f3fc-4c99-9090-ae75cdbc28a5"
"Direct supply","first_need_preferred_modality_to_get_assistance_other","to could be recoded","ad4a63fd-f3fc-4c99-9090-ae75cdbc28a5"
"Red cross","accessing_health_care_coping_mechanisms_other","to could be recoded","b44af810-dda1-4e47-9c17-8e75679f8ac4"
"Getting them from red cross and relying on her family to donate for them","accessing_medication_coping_mechanisms_other","to could be recoded","b44af810-dda1-4e47-9c17-8e75679f8ac4"
"Basic needs","main_reasons_taking_debt_other","to could be recoded","b44af810-dda1-4e47-9c17-8e75679f8ac4"
"لا يوجد","main_sources_of_income_other","to could be recoded","b720c6e9-c4db-45cf-8ffd-28874890fdcb"
"مصباح على الغاز","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","b720c6e9-c4db-45cf-8ffd-28874890fdcb"
"غير متوفر","child_receiving_routine_vaccination_barriers_other","to could be recoded","c775e456-1a43-4347-84ed-655a0f38a3ad"
"شراء","other_sources_of_drinking_water_other","to could be recoded","c775e456-1a43-4347-84ed-655a0f38a3ad"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","1d8429ab-8935-4ba0-bda1-e746e8a3fcbc"
"مياه فلتر","other_sources_of_drinking_water_other","to could be recoded","9b0e7b1c-edc2-452a-ae25-d6fca247a379"
"جب موصزل بالصاقيه","toilet_latrine_wastewater_drain_into_other","to could be recoded","9b0e7b1c-edc2-452a-ae25-d6fca247a379"
"Buying bottle","main_source_of_drinking_water_other","to could be recoded","33e5be53-fcdc-4529-b67f-5d985f8ad704"
"Buying water","adapt_to_lack_of_water_other","to could be recoded","33e5be53-fcdc-4529-b67f-5d985f8ad704"
"Using candles","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","e4d2dc75-73bc-4e27-9f53-b508c9d009b7"
"Burned houses","relocating_primary_reason_other","to could be recoded","9ee518e2-bcad-4559-bb99-37843b466160"
"Hospital","accessing_medication_coping_mechanisms_other","to could be recoded","9ee518e2-bcad-4559-bb99-37843b466160"
"Their parents refused because they want the benefit for them only","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","9ee518e2-bcad-4559-bb99-37843b466160"
"Jam3ye lal aytem","main_sources_of_income_other","to could be recoded","0b4621a1-5718-4a7f-8612-1c8ba0f26d26"
"Betarye","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","0b4621a1-5718-4a7f-8612-1c8ba0f26d26"
"Tezbit lbet","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","0b4621a1-5718-4a7f-8612-1c8ba0f26d26"
"Jiran","hh_preferred_channel_of_receiving_information_other","to could be recoded","0b4621a1-5718-4a7f-8612-1c8ba0f26d26"
"Mafi mouse3adet","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","db3606f8-9649-4a16-ab8e-61a712c84df1"
"Atel","main_safety_security_concerns_for_women_other","to could be recoded","ef5756cb-370d-4e5e-bbc3-1f786d50afe9"
"3ein","main_source_of_drinking_water_other","to could be recoded","7a12a19f-c415-4f59-b1b7-95977e403888"
"Mafi dawle m3ayne","country_destination_3_months_other","to could be recoded","15af7b85-4783-4777-ac61-90c710cb5dd7"
"Mafi jam3yet tse3ed","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","15af7b85-4783-4777-ac61-90c710cb5dd7"
"لم يأخذوا اللقاح","child_receiving_routine_vaccination_barriers_other","to could be recoded","6e3f6eb7-40af-4e4f-ab4a-d63938e3262d"
"أدوية ومواد تنظيف","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","6e3f6eb7-40af-4e4f-ab4a-d63938e3262d"
"لا يوجد مال لتأمين المواد","issues_accessing_hygien_items_other","to could be recoded","864073c6-d73e-4326-8c18-3f378337b2b2"
"حطب و احيانا الغاز","cooking_energy_sources_other","to could be recoded","864073c6-d73e-4326-8c18-3f378337b2b2"
"مياه معدنية","main_source_of_drinking_water_other","to could be recoded","3cb12077-0a50-47f8-830e-c34e9f69c8c3"
"حل للنفايات","information_type_hh_prefer_to_receive_from_humanitarian_aid_actors_other","to could be recoded","97d5e13e-d6f9-408e-9e91-4ef7b527f272"
"Afriqia","country_destination_12_months_other","to could be recoded","d2f0ba40-b796-4e93-aa9e-2b91d0af3fbf"
"Sahrij","adapt_to_lack_of_water_other","to could be recoded","d2f0ba40-b796-4e93-aa9e-2b91d0af3fbf"
"Bas belel","areas_women_girls_in_community_avoid_or_feel_unsafe_about_other","to could be recoded","d2f0ba40-b796-4e93-aa9e-2b91d0af3fbf"
"Wasta","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","d2f0ba40-b796-4e93-aa9e-2b91d0af3fbf"
"Yasrkon","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","d2f0ba40-b796-4e93-aa9e-2b91d0af3fbf"
"بطارية","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","f93e5655-ad03-4341-9728-d2303e844a25"
"الاصابة في فايروس كورونا","child_receiving_routine_vaccination_barriers_other","to could be recoded","3e795de6-de83-4ef6-aa27-947024df40de"
"سويسرا","country_destination_3_months_other","to could be recoded","c44991ba-a9d8-4fad-b3eb-5c76da335240"
"وعود من دون تنفيذ","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","d02177d8-dc79-4434-a18d-05106c715260"
"الوصول الى مكان وجود الدواء","accessing_medication_barriers_other","to could be recoded","5f50bede-6d99-4391-bccf-1263d7cd708d"
"Income from father","main_sources_of_income_other","to could be recoded","9effebb6-0a77-46d0-a484-bf8cafe27190"
"To fix the whole  country","first_priority_need_other","to could be recoded","9effebb6-0a77-46d0-a484-bf8cafe27190"
"Global","first_need_preferred_modality_to_get_assistance_other","to could be recoded","9effebb6-0a77-46d0-a484-bf8cafe27190"
"Getting medicine from political parties","accessing_medication_coping_mechanisms_other","to could be recoded","99615d77-9975-4292-88d3-0017a692d296"
"In the army","main_sources_of_income_other","to could be recoded","99615d77-9975-4292-88d3-0017a692d296"
"The help is very limited","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","99615d77-9975-4292-88d3-0017a692d296"
"Lawyer","main_sources_of_income_other","to could be recoded","b76e4506-5fc8-4bba-8555-682fc67557f1"
"Induction system","cooking_energy_sources_other","to could be recoded","b76e4506-5fc8-4bba-8555-682fc67557f1"
"بدل ايجار","relocating_primary_reason_other","to could be recoded","e02c2695-e1cc-4455-9659-1f806018cdd8"
"No problem","adapt_to_lack_of_water_other","to could be recoded","717fdfe3-103b-442d-8598-dd529cb4d556"
"EDZ","hh_electricity_sources_other","to could be recoded","717fdfe3-103b-442d-8598-dd529cb4d556"
"لا يوجد عمل دوام حر بسبب التزامها مع أخيها و هي تريد عمل حر يتناسق مع طبيعة اسرتها","employment_main_barriers_other","to could be recoded","84e88b7d-d031-4f2d-a7a2-4e0d95ee1094"
